origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,-457847602#1,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",1.8971859542473528,1946.0023293706056,54.059625,19.97855641035997,70.02,0.8044464190883643,0.0,0.0,0.0,0.3041064442731528,0.3689573518030607,0.0,0.3269362039237864,1.0277479989691782,11.819101988145553,1.0277479989691782,0.0,77.53559361810842,2.0554959979383565,1.0277479989691782,4.46345626326248,76.00158243593646,16.44396798350685,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",2
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.1682224423454066,2192.474475316736,51.559875,17.434318354899915,50.004000000000005,0.8264300322511942,0.0,0.0,0.0,0.234459805581125,0.3172689174242095,0.0,0.4482712769946656,0.9122113039473676,11.402641299342095,0.9122113039473676,0.0,81.3731977700105,1.8244226078947352,0.0,5.028778116653482,77.60101059593292,14.595380863157882,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,40459859,457847602#0,457847602#1,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",1.9666396328765543,2035.249230215588,54.84545454545455,20.175428937650416,70.02,0.8130215610348146,0.0,0.0,0.0,0.2907711940858864,0.3872576353304563,0.0,0.3219711705836574,0.9826806320856072,11.300827268984484,0.9826806320856072,0.0,83.75259735474012,1.9653612641712144,0.4913403160428036,4.6681577852191065,79.99714768474355,16.21423042941252,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",1
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,40459859,457847602#0,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.0110742491243565,2051.859635219884,54.059625,19.97855641035997,70.02,0.8145352062885991,0.0,0.0,0.0,0.2884173160649702,0.3732116604243951,0.0,0.3383710235106347,0.974725544413604,11.209343760756443,0.974725544413604,0.0,81.48776449572891,1.949451088827208,0.4873627722068019,4.706256309117445,81.24648092546347,15.595608710617665,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",1
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,-457847602#1,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.13686677978131,2170.3951218976053,53.93672727272728,19.676583378588507,70.02,0.8246643110595973,0.0,0.0,0.0,0.2402465162979001,0.3308115922318404,0.0,0.4289418914702595,0.9214911975342872,17.969078351918604,1.382236796301431,0.0,79.7581243300151,2.764473592602862,0.9214911975342872,4.978135716683037,75.27718321773052,15.20460475931574,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",2
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.083221242441399,2109.0089913268826,53.1225,19.418383142552518,70.02,0.8195608811836386,0.0,0.0,0.0,0.2472392811838125,0.3298250534372134,0.0,0.4229356653789742,0.9483126948366876,11.853908685458594,0.9483126948366876,0.0,80.32045249407092,1.896625389673375,0.4741563474183437,4.83733716529489,75.81589360385006,15.173003117387,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",1
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",1.8435404169074416,1884.6161987998828,53.22309677419352,19.730891994289628,70.02,0.7980768051271461,0.0,0.0,0.0,0.3140118658159782,0.3690958422764862,0.0,0.3168922919075356,1.0612240313298766,4.775508140984445,0.5306120156649383,0.0,78.06121152763413,1.0612240313298766,0.5306120156649383,4.322657711874333,76.58101051210855,16.448972485613087,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",1
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.2050114992208565,2218.6306576944003,51.610064516129015,17.720158309931435,50.004000000000005,0.8284763069278638,0.0,0.0,0.0,0.1999815317521604,0.3135285275408678,0.0,0.4864899407069717,0.9014569383434008,11.268211729292512,0.9014569383434008,0.0,82.81329580471746,1.8029138766868016,0.0,5.088771352167431,78.55718870311772,13.972582544322714,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,40459859,457847602#0,457847602#1,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.29132165831452,2343.1075067324414,53.23235294117646,18.211124149287123,50.004000000000005,0.8375884491525123,0.0,0.0,0.0,0.219386920039875,0.3363762874459607,0.0,0.4442367925141642,0.853567322136696,16.64456278166557,1.280350983205044,0.0,86.13106379657316,2.560701966410088,0.0,5.374278189998257,80.75704823621003,14.510644476323831,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,-457847602#1,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.258657036560768,2280.016788265123,52.497,18.13967459963505,50.004000000000005,0.833094332493768,0.0,0.0,0.0,0.1945973203362382,0.3149063944364594,0.0,0.4904962852273023,0.8771865234912637,17.10513720807964,1.3157797852368955,0.0,82.18945390034624,2.631559570473791,0.4385932617456318,5.229569903555578,77.94973233291347,14.03498437586022,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,-457847602#1,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.221867979685318,2253.8606058874584,52.421454545454544,17.85926610525141,50.004000000000005,0.8311573825920059,0.0,0.0,0.0,0.2280740600734422,0.3185609013137956,0.0,0.4533650386127624,0.887366323709491,17.303643312335076,1.3310494855642363,0.0,80.80804436112862,2.662098971128473,0.4436831618547455,5.169576668041629,77.02521551075168,14.641544341206602,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",2
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,40459859,457847602#0,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.372545331437771,2385.874094114401,52.497,18.13967459963505,50.004000000000005,0.840499662195268,0.0,0.0,0.0,0.1859633575856056,0.3209632659607929,0.0,0.4930733764536014,0.8382672014980609,16.34621042921219,1.2574008022470913,0.0,85.72045910010792,2.5148016044941826,0.0,5.472369949410543,82.64154446205565,13.412275223968974,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,40459859,457847602#0,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.2507550746583136,2276.2524277468838,53.93672727272728,19.676583378588507,70.02,0.8328183116547028,0.0,0.0,0.0,0.2290738323525858,0.3364204831079306,0.0,0.4345056845394837,0.8786371738127797,17.133424889349204,1.3179557607191696,0.0,83.46562134837633,2.6359115214383397,0.4393185869063898,5.220935762538002,80.20702495183403,14.497513367910866,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,40459859,457847602#0,321708193,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.3357562745623213,2359.717911736737,52.421454545454544,17.85926610525141,50.004000000000005,0.8387316881911849,0.0,0.0,0.0,0.2178426229116537,0.3245209682095428,0.0,0.4576364088788034,0.8475589349271047,16.52739923107854,1.2713384023906569,0.0,84.25527101321362,2.5426768047813137,0.0,5.412376713896595,81.7475540402763,13.984722426297228,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,40459859,457847602#0,457847602#1,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.206320458410512,2259.6420227425883,54.70305882352941,19.884731564453528,70.02,0.8315893755998903,0.0,0.0,0.0,0.2307577314361425,0.3488011801288782,0.0,0.4204410884349793,0.8850959487700385,17.25937100101575,1.3276439231550576,0.0,85.54390511611652,2.6552878463101157,0.4425479743850192,5.182837238639665,79.16339870571788,15.046631129090654,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
-421187936#4,-70576191#0,"-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,40459859,457847602#0,457847602#1,147985329#0,147985329#1,147985329#2,147985329#3,-70576191#2,-70576191#1,-70576191#0",2.3281107151899696,2369.2636891101056,53.33018181818181,18.484409243762947,50.004000000000005,0.8393814391703528,0.0,0.0,0.0,0.1872671072271728,0.3326627626228699,0.0,0.4800701301499572,0.844144114980802,16.46081024212564,1.2662161724712029,0.0,87.59502017549333,2.5324323449424058,0.0,5.434271425512204,81.70315332694125,13.928377897183232,"8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff",0
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-421187924#1,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,-70576189#1",3.1688496046574164,2725.841006380952,47.9952,18.600039438288363,50.004000000000005,0.6419740161515471,0.0,0.0,0.0,0.1713213659483649,0.3184438677639292,0.0,0.510234766287706,0.3668592546884021,5.869748075014433,0.3668592546884021,0.0,58.18162524952904,1.1005777640652064,0.0,1.806196634574884,78.94397148551508,12.840073914094074,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff",2
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-421187924#1,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,-70576189#1",3.2056386615328663,2751.9971887586166,47.93611764705882,18.876421013761327,50.004000000000005,0.645376851360731,0.0,0.0,0.0,0.144125446161467,0.3154172382614335,0.0,0.5404573155770995,0.3633724642179175,5.81395942748668,0.3633724642179175,0.0,57.47917984272003,1.0901173926537526,0.0,1.8235282428650488,79.4794151420852,12.354663783409196,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff",0
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-321100583,-203120974,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,-70576189#1",3.182901921048336,2771.872793145192,48.5670857142857,18.335933094162773,50.004000000000005,0.6654196358168399,0.0,0.0,0.0,0.1430920003420816,0.3131555514120608,0.0,0.5437524482458576,0.3607669163148424,5.772270661037479,0.3607669163148424,0.0,58.74028880002072,1.082300748944527,0.0,1.8366982148733717,78.92036363610113,12.626842071019484,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a755827112ffff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff",0
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-321100583,-203120974,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,-26366106#4,-70576189#1",2.90249635349374,2531.963003556856,49.996216216216204,19.722859065808127,70.02,0.6337173144721715,0.0,0.0,0.0,0.2523118160446347,0.3428278184800025,0.0,0.4048603654753627,0.3949504785793544,6.31920765726967,0.3949504785793544,0.0,55.61972227528936,1.1848514357380633,0.0,1.6777292018085423,76.20187689452779,14.613167707436112,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a755827112ffff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a7558271787fff",2
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-321100583,-203120974,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,-70576189#1",3.1461128641728857,2745.7166107675275,48.60699999999999,18.073679688588992,50.004000000000005,0.6622323640527978,0.0,0.0,0.0,0.1700812103987338,0.3161387266178306,0.0,0.5137800629834355,0.3642036458090493,5.82725833294479,0.3642036458090493,0.0,59.44721191829364,1.092610937427148,0.0,1.8193666065832064,78.34867261765154,13.111331249125776,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a755827112ffff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff",0
202875909#1,-70576189#1,"202875909#1,202875909#2,202875909#3,147969316,147969314#4,147969317,-421187924#1,-421187924#0,-147969296#2,-147969296#1,-147969296#0,-1316037550#1,-421187936#4,-421187936#3,-421187936#1,-421187936#0,-120625204,31023061#0,31023061#1,421180560#0,421180560#1,321222050#0,321222050#1,31022098#1,31022098#2,31022098#3,31022098#4,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,-26366106#4,-70576189#1",2.9252330939782705,2512.0873991702806,49.44,20.27868208735469,70.02,0.6115095722997793,0.0,0.0,0.0,0.2543081040079508,0.3455402679334219,0.0,0.4001516280586273,0.398075321873869,6.369205149981905,0.398075321873869,0.0,54.2112044021491,1.1942259656216072,0.0,1.66455922980022,76.8923692570547,14.330711587459286,"8a7558271847fff,8a755827181ffff,8a75582718f7fff,8a755827188ffff,8a75582718d7fff,8a7558271127fff,8a7558271107fff,8a75582711a7fff,8a7558271c5ffff,8a7558271187fff,8a7558271017fff,8a75582710a7fff,8a75582710affff,8a7558271087fff,8a7558271097fff,8a755827109ffff,8a7558271467fff,8a7558271447fff,8a7558271457fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a7558271787fff",2
