sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-166251889#4,2222874675,1777136076,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,442.22704787556626,243.99101489963692,6362.84,4835.03,5966.51,4641.65,,yes,,
-166251889#5,10089080215,2222874675,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,22.219165150833515,245.19964518348803,6383.01,4844.35,6362.84,4835.03,,yes,,
-168175012#0,423937955,1794680395,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175012,0,unclassified,89.65006055209848,218.4425310066288,4233.16,3025.38,4178.11,2956.03,,yes,,
-168175012#1,1794535924,423937955,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175012,0,unclassified,83.06520381205594,177.7644510585858,4230.11,3103.51,4233.16,3025.38,,yes,,
-168175012#2,423937916,1794535924,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175012,0,unclassified,30.843406102438912,146.97457492230046,4213.3,3129.37,4230.11,3103.51,,yes,,
-168175014,1794680659,1794680789,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175014,0,residential,38.94771656711836,0.13570027669175033,5745.06,3959.62,5745.15,3997.62,,,,
-168175015,1794680836,1794680763,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175015,0,residential,238.12892963939225,242.92139659764865,5519.17,3788.42,5333.47,3693.48,,,,
-168175017,1794680515,1794680853,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175017,0,unclassified,31.284636804668324,244.09019721899523,6036.04,4021.24,6007.9,4007.57,,,,
-168175020#0,1794680416,1794680537,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175020,0,residential,84.31808099073156,304.4959295319894,5354.8,2892.52,5289.14,2937.64,,,,
-168175020#1,1794680860,1794680416,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175020,0,residential,31.293529682667597,359.13943779574583,5355.27,2861.23,5354.8,2892.52,,,,
-168175020#2,1794680764,1794680860,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175020,0,residential,117.83279314414295,313.97815104042223,5434.59,2784.69,5355.27,2861.23,,,,
