sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
135254298,1485577922,1485577904,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.97883903034382,167.51294613914274,4913.27,1688.58,4920.35,1656.61
135254299,1485577945,1485577919,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.56840474705051,160.03902715009315,4954.51,1721.69,4966.59,1688.43
135254301,1485577964,1485577963,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.359963983519094,104.42815296799529,4959.38,1764.61,4994.75,1755.51
136492764#0,1485578134,6992871129,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,73.81965591900301,206.08603546443894,4950.6,1995.99,4918.14,1929.69
136492764#1,6992871129,700351564,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,23.96919424954383,187.91640172239178,4918.14,1929.69,4914.85,1906.03
145622110#0,258848128,1891157628,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,18.10884170504775,299.97926377420356,5268.69,3071.92,5254.77,3079.95
145622110#1,1891157628,259805084,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,1.3000000000006717,247.3801350519719,5254.77,3079.95,5253.57,3079.45
145622110#2,259805084,1590019451,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,15.041329015388783,203.40468955102966,5253.57,3079.45,5248.06,3066.72
145622110#3,1590019451,1590019470,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,19.78020944356837,109.10201055223928,5248.06,3066.72,5264.23,3061.12
145622110#4,1590019470,1891157625,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,9.874753387064905,29.1128314972392,5264.23,3061.12,5268.88,3069.47
145622110#5,1891157625,258848128,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,2.4573563030219145,355.5655294938874,5268.88,3069.47,5268.69,3071.92
145622111,1590019442,1891157625,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,43.27649952426595,302.76721274722854,5305.08,3046.17,5268.88,3069.47
145622115,258848129,1590019451,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,84.86289623965932,114.0989728880266,5171.02,3101.18,5248.06,3066.72
145622117,259805084,258848129,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,85.77880750035166,286.892775450033,5253.57,3079.45,5172.17,3104.17
145622120,1590019470,1590019442,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,43.42345613225223,114.29363585849705,5264.23,3061.12,5303.62,3043.34
145622122#0,258848136,471531838,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,314.14369413122307,329.47509457611886,4784.25,3431.33,4624.92,3701.55
145622122#1,471531838,2234702844,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,34.64023238952071,309.3417763983826,4624.92,3701.55,4598.13,3723.51
145622122#2,2234702844,2234702784,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,33.984101904250934,302.1555590211676,4598.13,3723.51,4569.37,3741.59
154901400#0,631758481,1225036381,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,251.54569373296414,127.2273374205543,3806.62,6439.66,4006.24,6287.99
154901400#1,1225036381,1225047680,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,394.6458259819568,145.20844540656128,4006.24,6287.99,4229.09,5967.25
154901400#2,1225047680,4023126459,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,986.6360339412068,112.41389167901912,4229.09,5967.25,5138.04,5592.35
154901400#3,4023126459,10931261462,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,95.12565013119726,107.95303485035447,5138.04,5592.35,5228.53,5563.03
154901400#4,10931261462,4023126458,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,359.70724088923123,96.51175454696772,5228.53,5563.03,5583.96,5522.46
154901400#5,4023126458,924484726,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,413.1476307811199,77.44322808266304,5583.96,5522.46,5983.09,5611.36
174375401,471531820,471531821,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,15.737190289552068,227.75569972200498,3311.78,3940.31,3300.13,3929.73
174375402,471531830,1850677567,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,44.06735980291975,31.904774938156834,3338.35,3863.51,3361.64,3900.92
174375403,1850677567,5411342489,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,16.26476749603095,354.88530354777373,3361.64,3900.92,3360.19,3917.12
174375405,1850677570,5411342491,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,28.28676840486628,73.06406182937747,3310.11,3899.86,3337.17,3908.1
174375406,1850677572,471531824,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,32.12058841304149,304.0611169509083,3415.82,3909.47,3389.21,3927.46
174375407#0,471527386,471527420,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,27.965839876535128,319.6409270809868,3743.31,3379.36,3725.2,3400.67
174375407#1,471527420,471527415,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,358.89273595889466,303.28807041111116,3725.2,3400.67,3427.14,3596.37
174375407#2,471527415,715102568,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,72.70288789909422,311.5266738866554,3427.14,3596.37,3373.14,3644.19
174375407#3,715102568,471949608,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,240.8522184681561,349.51844364058553,3373.14,3644.19,3335.26,3848.94
174375407#4,471949608,471531830,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,14.89405921835961,11.97385174284534,3335.26,3848.94,3338.35,3863.51
174375408#0,1850677572,7973353496,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,7.485198728156671,9.147720825946465,3414.86,3908.19,3416.05,3915.58
174375408#1,7973353496,1850677574,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.135803194027286,9.132387948764801,3416.05,3915.58,3417.5,3924.6
174375409,715102396,1850677574,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,20.101109422119094,107.69580576350756,3398.35,3930.71,3417.5,3924.6
174375410#0,662428634,4853683629,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.74102919125638,309.5352660200823,4284.07,2412.52,4271.93,2422.54
174375410#1,4853683629,11751535867,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,542.1256609564099,316.57700518245827,4271.93,2422.54,3901.57,2813.87
174375411#0,471527391,715102226,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,195.28976519857207,359.5100285778568,3833.69,2975.07,3832.02,3170.35
174375411#1,715102226,471627103,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,226.3227635500291,339.3782727017017,3832.02,3170.35,3754.35,3376.75
174375412,1850677497,623982118,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.508296772170784,269.17431603514774,4084.65,3375.83,4063.14,3375.52
174375415#0,471527396,476658361,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.22281906128898,64.44078878945572,3970.43,3571.81,3997.32,3584.67
174375415#1,476658361,1850677498,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.16668835516113,60.90311120047198,3997.32,3584.67,4030.67,3603.23
174457593#1,1851422647,1851422648,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,28.52703564512121,274.4746763233255,4994.89,2319.16,4972.4,2320.92
174457593#2,1851422648,1851422647,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,47.92388798020127,94.47467632332553,4972.4,2320.92,4994.89,2319.16
174457603,1851422686,1851422648,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,16.469833028904244,129.38241940987365,4959.67,2331.37,4972.4,2320.92
174897323#0,503842409,504616229,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,125.79137806862214,63.31252212994201,5550.77,4599.84,5662.97,4656.24
174897323#1,504616229,9408274295,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,170.81129597504486,38.583348540516226,5662.97,4656.24,5768.8,4788.89
174897323#2,9408274295,504616250,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.099904357426947,40.18321737961651,5768.8,4788.89,5779.83,4801.95
174897323#3,504616250,503842423,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,159.29242826785048,42.43486427030285,5779.83,4801.95,5887.29,4919.49
174897323#4,503842423,504616257,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,175.57655983185822,239.75022883580237,5887.29,4919.49,5769.71,4850.92
174897327,504617879,928507005,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,128.97455467541064,175.3518492882041,5629.57,4164.06,5640.02,4035.53
174897329#0,928507193,259805119,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,573.6642854091921,200.34263831295561,5641.43,4020.17,5443.49,3486.29
174897329#1,259805119,259805081,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,384.7505116305889,204.03551956430434,5443.49,3486.29,5286.78,3134.9
174897334#0,6906770354,472361129,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,19.950431073036707,59.05101930689523,4883.05,1888.66,4900.16,1898.92
174897334#1,472361129,700351564,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,16.320177695111457,64.17289147404017,4900.16,1898.92,4914.85,1906.03
174897334#2,700351564,6992871140,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,31.900039403069016,103.53293240232182,4914.85,1906.03,4945.72,1898.6
174897334#3,6992871140,700351531,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,37.10531638238315,107.7952628728114,4945.72,1898.6,4981.05,1887.26
174897334#4,700351531,258848196,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,94.47580244651905,108.76482648193712,4981.05,1887.26,5070.5,1856.87
174897335,3830088602,486608790,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,485.978391373638,118.35815741834938,5321.7,1718.98,5747.06,1489.39
174897336,258848196,9453797895,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,277.75298878384393,209.80930349860196,5070.5,1856.87,4934.5,1619.49
174907149,471527369,715102426,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,418.16771953666097,349.021112166952,3826.41,2974.61,3749.29,3372.14
174907150#0,1850677570,241790681,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,13.233944990062449,169.6835363822628,3310.11,3899.86,3312.48,3886.84
174907150#1,241790681,1850677507,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,80.368623492098,191.33680069553085,3312.48,3886.84,3296.86,3808.93
174907150#2,1850677507,10814513859,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,100.2439966448535,201.39053046156263,3296.86,3808.93,3260.31,3715.62
174907150#3,10814513859,10814513865,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,32.29485407924904,197.85146321028813,3260.31,3715.62,3250.41,3684.88
174907150#4,10814513865,241790697,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,147.80229406136286,195.18181778446186,3250.41,3684.88,3211.81,3542.63
174907150#5,241790697,241790707,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,234.61061754907735,117.54966846522206,3211.81,3542.63,3398.71,3445.13
174907151#0,370505317,3811336568,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,1,primary,5.207221668096953,152.05696557662282,3084.76,4308.55,3087.2,4303.95
174907151#2,3811336568,370504753,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,1,primary,47.40656858033918,151.01817774855232,3087.2,4303.95,3110.17,4262.48
174907151#5,370504753,713880873,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,94.34984860376443,157.71367540626204,3110.17,4262.48,3145.95,4175.18
174907152#0,370504751,4911133822,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,42.960658999192205,156.82593528786163,2993.83,4392.12,3010.73,4352.64
174907152#1,4911133822,11584381690,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,28.646513096992283,145.93269566612884,3010.73,4352.64,3026.54,4329.26
174907152#2,11584381690,370505317,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,69.48691577152925,109.58147385295518,3026.54,4329.26,3084.76,4308.55
175186741#0,503842384,928462517,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,142.1171469646874,351.6410116803049,4880.99,4107.49,4860.61,4246.19
175186741#1,928462517,928462553,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,116.30356347280514,322.49840297947515,4860.61,4246.19,4789.82,4338.44
178131664#0,3830088785,11030251060,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,461.88561068354045,253.03732463556656,5908.29,2506.58,5527.1,2390.31
178131664#1,11030251060,1225045672,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,245.67183243408016,236.0318187325954,5527.1,2390.31,5324.28,2253.67
179003893#1,9156307711,713881309,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,39.60233829658051,48.94163938123285,2606.21,2713.5,2635.84,2739.31
205629016#0,2155994351,4450549583,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,154.46242585172592,226.3745410982745,1308.8,3511.72,1196.99,3405.15
205629016#1,4450549583,4450549584,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,29.091725627745156,226.37884442257334,1196.99,3405.15,1175.93,3385.08
205629016#2,4450549584,713880920,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,226.61485057250786,226.3713745934887,1175.93,3385.08,1011.9,3228.72
205629016#3,713880920,713881273,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,38.43439735445316,226.71846336564695,1011.9,3228.72,983.92,3202.37
205629016#4,713881273,713881310,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,197.1882540778314,231.37786542898243,983.92,3202.37,829.9,3079.32
205629016#5,713881310,11550046509,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,273.8114323874565,229.08954080701926,829.9,3079.32,624.21,2901.08
205629016#6,11550046509,11550046510,4,highway.unclassified,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,6.339061444724996,215.821369962316,624.21,2901.08,620.5,2895.94
205629918#0,1893447532,11005834817,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,5.952453275750926,81.69293333955511,2600.5,2734.13,2606.39,2734.99
205629918#1,11005834817,713881309,4,highway.unclassified,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,29.76516252265419,81.65483871465648,2606.39,2734.99,2635.84,2739.31
213840488#0,258848121,1225030672,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,370.7625642706521,284.62907968861276,5912.32,2824.93,5554.19,2918.41
213840488#1,1225030672,1590019442,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,280.0927748086336,296.8257758210246,5554.19,2918.41,5304.24,3044.81
213840997,9064300449,2234702790,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,34.91576419986553,246.91560873771363,4603.53,3772.46,4571.41,3758.77
213840998,2234702844,2234702853,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.675020359608276,349.1722700465673,4598.13,3723.51,4591.87,3756.24
213840999,2234702784,2234702853,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.029845612372036,56.93140157694455,4569.37,3741.59,4591.87,3756.24
213841000,2234702790,2234702784,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.300693890104053,186.77174888416718,4571.41,3758.77,4569.37,3741.59
225220179#1,1225045672,1396603620,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,12.993883176325584,208.95181614623596,5324.28,2253.67,5317.99,2242.3
225220179#2,1396603620,662428902,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,3.6000694437747427,206.5650511770715,5317.99,2242.3,5316.38,2239.08
225220179#3,662428902,5411416324,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,108.92157705049168,206.80331041516087,5316.38,2239.08,5267.4,2142.13
22561499#0,241790315,241790320,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,38.867373720529976,114.44395478041679,2922.15,4430.58,2957.46,4414.53
22561499#1,241790320,241790321,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,14.236523452022976,113.55793951947777,2957.46,4414.53,2970.51,4408.84
22561499#2,241790321,370504751,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,29.38253990990136,125.63980919808739,2970.51,4408.84,2993.83,4392.12
22561649#0,5411787933,241791165,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,941.5045968858589,359.2214779930767,3105.98,287.1,3093.24,1224.65
22561649#1,241791165,241791441,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,448.3929120261,5.21107096875221,3093.24,1224.65,3129.76,1625.08
22561650,241793891,3211157432,12,highway.primary,90.0,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,107.48961836588313,201.58364242527367,3276.72,2160.52,3237.18,2060.57
22561651#0,241790707,5838610584,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,927.0022388708666,177.21551069345674,3398.71,3445.13,3439.99,2596.39
22561651#1,5838610584,5838610564,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,57.61517428416907,199.56084083122977,3439.99,2596.39,3420.7,2542.1
22561651#2,5838610564,5838610838,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,9.064943463695688,199.59430041419702,3420.7,2542.1,3417.66,2533.56
22561651#3,5838610838,5838610816,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,20.682033265614688,199.54760355162267,3417.66,2533.56,3410.74,2514.07
22561651#4,5838610816,5838610568,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,39.320226993770056,204.07804930716344,3410.74,2514.07,3394.72,2478.22
22561651#5,5838610568,241791424,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,16.976869558313563,206.06697080432335,3394.72,2478.22,3387.26,2462.97
22561651#6,241791424,5838610565,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,9.884659832285749,207.4723745487835,3387.26,2462.97,3382.7,2454.2
22561651#7,5838610565,241793891,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,313.20389613572013,199.84294035316825,3382.7,2454.2,3276.72,2160.52
22561652#1,713880873,370505319,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,84.48348127151543,163.01447010965376,3145.95,4175.18,3170.31,4095.43
22561652#2,370505319,241790360,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,80.80349045890809,164.6885740410337,3170.31,4095.43,3191.52,4017.96
22561652#3,241790360,241790361,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,35.03458444144189,126.86661760351251,3191.52,4017.96,3219.47,3997.0
22561652#4,241790361,6137064263,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,18.563806517404526,122.59428665338191,3219.47,3997.0,3235.11,3987.0
22561652#5,6137064263,2349284417,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,9.24346255469216,122.45217610186546,3235.11,3987.0,3242.91,3982.04
22561652#6,2349284417,1396603628,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,2.1775444886383672,124.71179476791349,3242.91,3982.04,3244.7,3980.8
22561654#0,241790299,241790309,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,83.60022678968717,205.00647189512475,2964.06,4630.25,2928.96,4555.0
22561654#3,241790309,370507309,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,4.109549853694817,183.90681638410587,2928.96,4555.0,2928.68,4550.9
22561654#4,370507309,241790312,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,41.464476362303245,182.65401268934966,2928.68,4550.9,2926.76,4509.48
22561654#5,241790312,241790315,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,79.04463031502682,183.34389841069955,2926.76,4509.48,2922.15,4430.58
226068307,9064300449,503840998,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,7.101380147548836,66.25050550713229,4603.53,3772.46,4610.03,3775.32
227218423,2359314869,715102408,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.162902614096538,57.080798384863215,3737.66,6407.05,3747.87,6413.66
227218424,715102408,631758481,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,64.93333914653144,66.12806137202176,3747.87,6413.66,3806.62,6439.66
227218689,715101618,1225047680,3,highway.residential,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.680420331588394,59.231573762199844,4207.91,5954.64,4229.09,5967.25
229773633#0,2383233255,6992871143,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.335626936289305,289.42259496076235,4990.63,1915.68,4964.85,1924.77
229773633#1,6992871143,2383233251,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.30389817879202,329.8739994050328,4964.85,1924.77,4961.2,1931.06
229773634,472361124,472361125,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.04567798386337,178.07264729574297,4801.21,1980.23,4803.15,1922.58
23030922#1,1225040101,504617879,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,271.20525692995994,197.52184705834736,5708.67,4414.6,5629.57,4164.06
23030923#0,248471371,1225034276,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,1001.1850416798603,208.09978575835592,6528.18,6554.12,6089.72,5732.95
23030923#1,1225034276,924484726,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,162.84503271132513,221.2495823026579,6089.72,5732.95,5983.09,5611.36
23030923#2,924484726,1225040101,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,1583.8166407387828,192.91480007325686,5983.09,5611.36,5708.67,4414.6
23881168#0,1789054563,1789054565,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,69.84635280385073,16.95617425849707,4799.09,3436.73,4819.46,3503.54
23881168#1,1789054565,258848137,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,117.00001098678972,15.999914576061883,4819.46,3503.54,4851.69,3615.94
23881170,258848143,503845660,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,290.3927596410657,31.698060162624074,4878.82,3993.1,5021.91,4224.8
23881172#0,9453797896,1225036640,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,237.05888114258767,161.03266599558935,4922.26,1582.99,4999.25,1358.98
23881172#1,1225036640,9453797894,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,65.77895180070904,162.95618763734024,4999.25,1358.98,5018.53,1296.09
24580169#0,241790315,370507282,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,48.99470266588348,263.3748346617491,2922.15,4430.58,2873.85,4424.97
24580169#1,370507282,370507285,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,13.63564813274388,256.34083110259724,2873.85,4424.97,2860.6,4421.75
24580169#2,370507285,267219135,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,51.85364910363474,269.36402623052516,2860.6,4421.75,2809.25,4421.18
32897986,370505319,370505320,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,83.29168743928611,73.37520946764408,3170.31,4095.43,3250.12,4119.26
32898139#0,370507268,370507271,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,205.37939896533084,136.4430974220336,2727.03,4701.6,2868.46,4552.86
32898139#1,370507271,370507278,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.73985044738063,209.86420972817893,2868.46,4552.86,2833.17,4491.4
32898141,370507278,370507282,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,82.33595149995344,148.51778373417585,2833.17,4491.4,2873.85,4424.97
