sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-172114914#0,1830496722,1830496716,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,51.78046909849506,141.12976382900808,3693.23,4461.86,3725.52,4421.8
-172114914#1,617695984,1830496722,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,59.442306749877794,154.28511596666,3667.99,4514.27,3693.23,4461.86
-172114915,617695851,617695842,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,49.14513188269518,85.94631039619958,3467.69,4446.54,3500.85,4448.89
-172114916#0,1039352100,617695890,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,58.88954151630003,113.73132740867209,3498.49,4513.05,3552.4,4489.35
-172114916#1,617695883,1039352100,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,41.945223804385655,114.1635941018423,3460.22,4530.22,3498.49,4513.05
-172114916#2,617695869,617695883,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,45.397681497867175,116.72880135761687,3419.69,4550.63,3460.22,4530.22
-172114916#3,275596096,617695869,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,71.82841858540218,173.4897131477244,3411.55,4621.96,3419.69,4550.63
-172114918#0,1830496730,275596106,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,27.293472931890868,59.66873397452224,3780.37,4509.2,3800.35,4520.89
-172114918#1,1830496734,1830496730,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,23.70075850104813,170.90337181870382,3776.99,4530.31,3780.37,4509.2
-172114919,1830496706,1830496707,3,highway.residential,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,80.48770770191095,79.67348751619056,3848.1,3884.94,3894.64,3893.42
-175186241,275307387,275307386,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,27.042376005077728,107.7850304222602,3380.64,4857.81,3406.39,4849.55
-189211488#0,10282288746,436618273,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,188.63974584103772,256.34430829391073,644.88,1785.64,466.04,1742.19
-189211488#1,8795918205,10282288746,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,30.031561160916393,245.5449815123314,672.19,1798.06,644.88,1785.64
-191619765#0,2022029375,2022029373,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,14.753257267464704,268.79599476902166,1500.22,1865.39,1485.47,1865.08
-191619765#1,2098206043,2022029375,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,27.651067155334232,225.12275456207203,1518.93,1884.02,1500.22,1865.39
-191619765#2,2022029378,2098206043,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,47.30934897036725,207.2204195800557,1540.57,1926.09,1518.93,1884.02
-192721829#0,2098206046,2098206022,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,1,secondary,18.15996971363099,332.376649620608,1571.8,1921.64,1563.38,1937.73
-192721829#1,254842497,2098206046,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,82.89827802795426,330.9366688493123,1612.07,1849.18,1571.8,1921.64
-199420861,299466997,299467045,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,151.54614512445866,78.23543753184981,557.42,3292.17,704.78,3322.86
-199420877,273112175,486024015,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,54.860581091682526,114.60139364302614,1553.8,2603.77,1603.64,2580.95
-199420882#0,2094212183,303300827,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,53.288136252080974,222.37568502126376,1162.52,3140.23,1126.61,3100.87
-199420882#1,303300983,2094212183,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,46.80949689966767,221.03278059833542,1193.25,3175.54,1162.52,3140.23
-199420887,303300593,2094212123,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,15.98812058998818,60.38846783275886,1095.06,3253.41,1108.96,3261.31
-199420888#0,2098037689,2094212243,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,3.3593154064480744,237.3979956544469,1324.35,2849.82,1321.52,2848.01
-199420888#1,2094212135,2098037689,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,37.66843847869612,292.0104607271747,1349.83,2839.52,1324.35,2849.82
-199420888#2,2094212196,2094212135,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,18.874313232539134,56.78142273518421,1334.04,2829.18,1349.83,2839.52
-199420890#0,976592597,2094212299,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,29.450042444790963,233.2273786265869,974.27,2988.68,950.68,2971.05
-199420890#1,976592571,976592597,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,9.4060034020832,233.08137110542282,981.79,2994.33,974.27,2988.68
-199420891,299467076,2094212229,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,54.58627846854068,342.8231846959699,768.43,3239.51,752.31,3291.66
-199420898,273112190,2094212148,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,41.08317942175477,172.70027029457856,1294.58,2685.4,1299.8,2644.65
-199420899,299467076,303300832,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,176.40907259668796,59.44149256846174,768.43,3239.51,919.39,3328.64
-199421955#0,976592797,976592789,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,27.84353605417229,47.110325501119235,680.51,3146.21,700.91,3165.16
-199421955#1,4642621652,976592797,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,15.02447669637767,47.346653449292035,669.46,3136.03,680.51,3146.21
-199421955#2,976592779,4642621652,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,49.255858424242525,50.35531310315315,631.54,3104.61,669.46,3136.03
-199421955#3,976592614,976592779,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,112.20104371586986,57.715934053065325,536.84,3044.78,631.54,3104.61
-199421956,2094224382,2094224355,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,9.772108267922542,327.1555652297402,1004.05,3299.68,998.75,3307.89
-199422281#0,6898359937,273112174,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,6.84669263221311,218.47683877725186,1571.62,2642.75,1567.36,2637.39
-199422281#1,2094229923,6898359937,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,42.72657720903947,218.36660922222438,1598.14,2676.25,1571.62,2642.75
-199422281#2,2094229936,2094229923,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,96.08516342033481,218.72181359902618,1657.72,2750.56,1598.14,2676.25
-199422281#3,2094229934,2094229936,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,30.009841333663392,287.7283878968684,1685.81,2741.58,1657.72,2750.56
-199422397,273112003,2094231488,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,55.3524486503241,153.67103739183267,1089.4,2667.6,1113.95,2617.99
-199422398#0,273112021,6924733720,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,31.599129734851612,152.5834818777663,1332.31,2386.95,1346.86,2358.9
-199422398#1,5446273440,273112021,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,12.101910215020597,153.075002245762,1326.83,2397.74,1332.31,2386.95
-199422398#10,2094212150,1560865758,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,179.77022429949824,153.06149669710248,1159.73,2726.79,1241.17,2566.53
-199422398#2,1560865729,5446273440,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,6.784762339242384,152.71737275655494,1323.72,2403.77,1326.83,2397.74
-199422398#3,1560865730,1560865729,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,10.366412108343011,153.41023105935005,1319.08,2413.04,1323.72,2403.77
-199422398#4,1560865741,1560865730,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,38.389622642265266,153.08119326289,1301.7,2447.27,1319.08,2413.04
-199422398#5,1560865751,1560865741,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,46.749066303994525,153.21021765355772,1280.63,2489.0,1301.7,2447.27
-199422398#6,273112022,1560865751,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,10.434270458445926,151.61742505364327,1275.67,2498.18,1280.63,2489.0
-199422398#7,2094212301,273112022,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,6.735131773024167,153.73930601066877,1272.69,2504.22,1275.67,2498.18
-199422398#8,1560865756,2094212301,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,47.61116675739003,153.10127437526842,1251.15,2546.68,1272.69,2504.22
-199422398#9,1560865758,1560865756,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,22.217631592429026,153.3080863944408,1241.17,2566.53,1251.15,2546.68
-199422478#0,976592959,273112007,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,39.48147273929231,136.86228473014654,1012.5,2699.95,1039.28,2671.37
-199422478#1,2094232801,976592959,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,86.4563855362922,228.4979952119909,1077.25,2757.24,1012.5,2699.95
-199509033#0,2590581985,273113109,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,234.22053535968752,41.002746458022955,814.43,3633.91,968.1,3810.67
-199509033#1,273113165,2590581985,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,152.56651654684813,36.590902800498895,724.82,3513.21,814.43,3633.91
-199509033#2,273113166,273113165,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,7.836861616744394,19.221040134870123,722.24,3505.81,724.82,3513.21
-199509038#0,273113109,303305532,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,156.18110280522933,41.34744671415308,968.1,3810.67,1071.27,3927.91
-199509137#0,9652107558,303304599,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,111.26933140917899,83.64730644771794,1126.85,3480.25,1217.39,3490.33
-199509137#1,9652107549,9652107558,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,64.25322809144035,145.8342335811501,1090.83,3533.32,1126.85,3480.25
-199509137#2,303305011,9652107549,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,202.44175183686423,171.89330526225206,1064.47,3718.38,1090.83,3533.32
-199509137#3,9652107585,303305011,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,10.756443618716588,149.8511676349276,1059.08,3727.66,1064.47,3718.38
-199509137#4,273113109,9652107585,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,124.71753142883966,132.37727243240903,968.1,3810.67,1059.08,3727.66
-199801801,2094212235,976592874,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,67.45728945872101,100.9667084017413,748.24,2873.91,814.45,2861.08
-199801802#0,2098007069,303300537,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,12.577380490388302,150.6223943103961,768.5,2734.59,774.67,2723.63
-199801802#1,976592899,2098007069,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,26.487196907185115,150.7058769857896,755.54,2757.69,768.5,2734.59
-199801802#2,2939358346,976592899,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,58.4809796265895,119.8635761424137,708.29,2784.82,755.54,2757.69
-199801802#3,976592892,2939358346,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,52.94814757986653,120.62601690156089,666.23,2809.72,708.29,2784.82
-199801802#4,2094224387,976592892,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,244.0586264810462,188.24006664751215,693.16,2995.68,666.23,2809.72
-199801803,976592923,976592874,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,96.37171827859643,315.0991004756641,869.28,2806.06,814.45,2861.08
-199801806,2098004846,2098004829,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,25.270999188793464,2.335918899133901,971.58,2524.95,972.61,2550.2
-199801809,1560865741,1560865748,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,99.7403607432116,295.39373933260117,1301.7,2447.27,1236.48,2478.23
-199801810,976593094,976593091,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,65.31117937476706,220.7279065758653,1189.29,2543.78,1151.82,2500.26
-199801811#0,976593050,976593006,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,135.7625084475368,272.33024918817205,1150.82,2467.78,1015.17,2473.3
-199801811#1,1560865748,976593050,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,88.66718182526972,263.04463130302685,1236.48,2478.23,1150.82,2467.78
-199801811#2,273112022,1560865748,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,43.975669332415364,243.02124703810648,1275.67,2498.18,1236.48,2478.23
-199820587#0,6898178091,2098183934,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,31.989560797234883,61.75261935190758,1571.44,2057.59,1599.62,2072.73
-199820587#1,2098183938,6898178091,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,45.21725555581641,60.90108933969634,1531.93,2035.6,1571.44,2057.59
-199820587#2,2098183895,2098183938,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,18.470544117594358,64.78071499805651,1515.22,2027.73,1531.93,2035.6
-199822895,254842482,436618334,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,262.8910060926732,58.39352012067951,1978.8,2110.38,2197.68,2245.07
-202292282,2122649751,2122649750,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,149.59545720151266,350.3036328401132,3834.68,3305.52,3824.58,3364.63
-207885839,2181293113,2181293114,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,28.702127098876048,78.34163831406408,4349.99,2508.98,4378.1,2514.78
-207885840,2181293111,2181293109,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,25.82684843336521,258.9728676949393,4696.29,2488.66,4670.94,2483.72
-207885841,2181293105,2181293104,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,31.47672155736689,259.60398051053113,4411.1,2435.55,4380.14,2429.87
-207885842,2181293117,2181293118,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,25.23651719235483,78.96612525379214,4660.87,2564.13,4685.64,2568.96
-207885843,2181293119,2181293120,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,19.469016410696963,79.61355441495368,4585.01,2582.56,4604.16,2586.07
-207885844,2181293115,2181293116,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,32.61696644386231,79.11380947722631,4585.11,2533.57,4617.14,2539.73
-207890170,2181335875,2181335872,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,24.984805382472338,209.38648512649854,1326.26,4690.59,1314.0,4668.82
-207890171,273115634,273115683,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,84.59369890836345,297.6828314407387,1302.36,4370.89,1227.45,4410.19
-207890172,2181335862,2181335860,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,33.111858507094745,103.41834080867028,1130.96,4419.46,1160.93,4412.31
-207890173,2181335862,2181335867,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,44.30756556523049,283.98325929205754,1130.96,4419.46,1090.24,4429.6
-207890174,2181335862,351903970,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,121.08176478129107,253.8211838282428,1130.96,4419.46,1032.52,4390.9
-207890176,2181335869,2181335871,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,41.69153631134269,299.153380622317,1253.79,4459.45,1217.38,4479.76
-207890177#0,2181335869,273115682,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,57.52267813654023,29.550914524926725,1253.79,4459.45,1282.16,4509.49
-207890177#1,273115683,2181335869,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,55.86003222340654,28.134029102854583,1227.45,4410.19,1253.79,4459.45
-207890178,1603671168,273115683,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,83.74996079129433,66.62418869772665,1167.83,4384.42,1227.45,4410.19
-207890179,1603671201,303309980,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,46.09166952932029,207.07650777553158,1431.76,4607.77,1410.78,4566.73
-215905911#0,10803682741,276350094,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,144.7654385430615,225.52393819357894,5763.78,4411.63,5660.6,4310.32
-215905911#1,4307818312,10803682741,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,9.969658971098367,222.92703361103338,5770.57,4418.93,5763.78,4411.63
-215905911#2,6018133693,4307818312,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,20.396785040044296,224.04648283051355,5784.75,4433.59,5770.57,4418.93
-215905911#3,5508547921,6018133693,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,5.488314859772685,223.81881108667446,5788.55,4437.55,5784.75,4433.59
-215905911#4,276350096,5508547921,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,6.057061994069034,222.8590986336787,5792.67,4441.99,5788.55,4437.55
-215905911#5,5508546019,276350096,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,58.51611020915068,230.79179084720138,5837.68,4478.71,5792.67,4441.99
-215905915#0,8247739399,275595753,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,15.433628484871171,123.36031128487144,4080.73,4619.52,4093.61,4611.04
-215905915#1,1039072559,8247739399,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,9.566132970014515,128.07985445680276,4073.2,4625.42,4080.73,4619.52
-215905915#2,617696029,1039072559,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,181.58799762970418,132.2422107333066,3939.05,4747.24,4073.2,4625.42
-215905915#3,319536844,617696029,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,14.550883134710364,122.36851179232741,3926.76,4755.03,3939.05,4747.24
-215905915#4,1125506594,319536844,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,141.14551136493156,99.17527829482799,3787.46,4777.53,3926.76,4755.03
-215905915#5,8247774879,1125506594,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,314.9163001782849,100.26725498275732,3477.59,4833.66,3787.46,4777.53
-215905915#6,275307386,8247774879,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,72.95157533444171,102.5807724061691,3406.39,4849.55,3477.59,4833.66
-215905921,275600710,275600694,10,highway.tertiary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,849.4885263162134,303.76705937500935,6319.61,3789.33,5621.28,4256.24
-215905929#0,1125506722,2253208297,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,37.65608848513004,113.12666614726965,5496.85,4322.47,5531.48,4307.68
-215905929#1,1041145409,1125506722,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,1144.532447403411,103.21864342575896,4398.98,4580.35,5496.85,4322.47
-220868111#0,12294002754,693663234,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,27.488019345808215,57.645512587079,6418.6,4912.33,6441.82,4927.04
-220868111#1,12294002749,12294002754,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,29.70919386317984,57.62051401068783,6393.51,4896.42,6418.6,4912.33
-220868111#10,12294002774,12294002768,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,19.14108669851353,29.618646631869296,6284.96,4763.9,6294.42,4780.54
-220868111#11,9040034787,12294002774,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,23.492013506664694,46.73683575412491,6269.16,4749.03,6284.96,4763.9
