sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
6553102#8,3160100537,53276639,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,209.41701119114384
6553102#9,53276639,3160100467,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,73.94438846969742
6553398#0,53276380,11339169507,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553398.0,0,,,,,279.9321123369132,
6553398#1,11339169507,53276381,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553398.0,0,,,,,279.9321123369132,
6553398#2,53276381,53276390,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553398.0,0,,,,,279.9321123369132,195.83616644929717
6553741,3160100508,53276543,1,highway.service,20.016,1,pedestrian delivery bicycle,,6553741.0,0,,,,,60.930052225971416,201.21575322183654
6557171#0,2287019195,2287019234,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6557171.0,0,,,,,250.74608000372922,338.60663974450773
6557171#1,2287019234,53275506,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6557171.0,0,,,,,250.74608000372922,119.58225621004763
6557173,2287019234,53275524,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6557173.0,0,,,,,280.1337146129699,121.10598448622959
6563690#0,2130104723,12188839597,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6563690.0,0,asphalt,,,,175.4768521476346,34.33284566018252
6563690#1,12188839597,3965382065,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6563690.0,0,asphalt,,,,175.4768521476346,16.490912332578052
6563690#2,3965382065,53282966,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6563690.0,0,asphalt,,,,175.4768521476346,83.661860296193
6563690#3,53282966,894259189,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6563690.0,0,asphalt,,,,175.4768521476346,482.2293089535314
6566561#1,53288148,2556569867,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6566561.0,0,asphalt,,,,301.94151707764007,
6566561#2,2556569867,11476756873,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6566561.0,0,asphalt,,,,301.94151707764007,19.361722003332556
