sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-101789048#0,7077862618,1175037585,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,61.66307322863604,66.13279792001833,9028.14,3388.46,9084.53,3413.41,,,,
-101789048#1,1175037892,7077862618,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,58.07792007294935,66.15370510430563,8975.02,3364.98,9028.14,3388.46,,,,
-101789048#2,1175037804,1175037892,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,26.963241644876422,68.45902408146134,8949.94,3355.08,8975.02,3364.98,,,,
-101789048#3,1175038064,1175037804,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,163.92706536004806,64.45730919300354,8802.04,3284.4,8949.94,3355.08,,,,
-101789048#4,1175038016,1175038064,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,141.85634592907286,65.01385114328468,8673.46,3224.48,8802.04,3284.4,,,,
-101789048#5,1175038561,1175038016,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789048.0,0,residential,134.4944739488678,12.46387808556267,8651.77,3126.35,8673.46,3224.48,,,,
-101789049,1175037207,1175038016,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789049.0,0,residential,130.4601018472663,148.2024321330241,8604.78,3335.26,8673.46,3224.48,,,,
-101789053#0,1175038514,7250186929,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789053.0,0,residential,4.155309856075533,198.08612038092335,7499.22,3506.81,7497.93,3502.86,,,,
-101789053#1,8750041929,1175038514,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789053.0,0,residential,143.11191845400532,196.59178239953224,7539.76,3642.87,7499.22,3506.81,,,,
-101789053#2,1175037174,8750041929,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789053.0,0,residential,74.93428769786603,215.33589876535927,7579.47,3698.88,7539.76,3642.87,,,,
-101789055#0,1291649384,1175037521,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789055.0,0,residential,60.53148684775547,192.91586609513837,7613.03,3800.66,7599.5,3741.66,,,,
-101789055#1,1175036533,1291649384,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789055.0,0,residential,63.26160684016823,193.43655108930568,7627.73,3862.19,7613.03,3800.66,,,,
-101789057#0,8788208705,1175036540,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,89.82470973760155,233.26929380742786,8484.75,3475.55,8414.81,3423.36,,,,
-101789057#1,1603469263,8788208705,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,52.49346867470677,245.06553125516996,8532.35,3497.68,8484.75,3475.55,,,,
-101789057#2,1175038004,1603469263,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,69.35556601439046,250.9943636656676,8597.79,3520.22,8532.35,3497.68,,,,
-101789057#3,1175037424,1175038004,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,77.45778012206934,254.66729337752741,8672.12,3540.6,8597.79,3520.22,,,,
-101789057#4,8750041960,1175037424,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,47.51689594239022,238.58129484385105,8712.67,3565.37,8672.12,3540.6,,,,
-101789057#5,1175036334,8750041960,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,32.48633558898211,238.5704343851608,8740.39,3582.31,8712.67,3565.37,,,,
-101789057#6,1175036449,1175036334,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789057.0,0,residential,123.52803280173947,236.80521337911347,8843.76,3649.94,8740.39,3582.31,,,,
