sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19793150#1,205607683,6705451392,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19793150.0,0,asphalt,,,,234.17575437916128,
19794121#0,211169795,2472349488,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,29.396623198609795
19794121#1,2472349488,1602715214,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,
19794121#2,1602715214,3387801537,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,
19794121#3,3387801537,218696020,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,1,asphalt,,,,12.11550537693871,
19794121#4,218696020,3387801540,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,
19794121#5,3387801540,1814540729,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,42.825186670221036
19794121#6,1814540729,243680903,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19794121.0,0,asphalt,,,,12.11550537693871,93.77517015722006
19795722#0,206163294,206163299,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795722.0,0,asphalt,,,,134.3350291685107,120.2261588063922
19795722#1,206163299,2483337167,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795722.0,0,asphalt,,,,134.3350291685107,
19795723#0,206266262,206254085,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19795723.0,0,asphalt,,,yes,135.3804812783434,226.33655552839335
